"","date","location","maxtemp","sunshine","precipitation","cloudcover"
"29329",1981-04-19,"De Bilt",8.8,2,23,6
"29330",1981-04-20,"De Bilt",11.2,10.9,-1,2
"29331",1981-04-21,"De Bilt",8.2,-0.1,-1,7
"29332",1981-04-22,"De Bilt",8.8,4.5,3,7
"29333",1981-04-23,"De Bilt",7.6,9.2,2,4
"29334",1981-04-24,"De Bilt",9.3,8.8,0,7
"29335",1981-04-25,"De Bilt",13.5,0.2,1,7
"29336",1981-04-26,"De Bilt",10.9,0,3,8
"29337",1981-04-27,"De Bilt",13.2,5.8,-1,5
"29338",1981-04-28,"De Bilt",8.1,0.2,43,7
"29339",1981-04-29,"De Bilt",12.6,1.3,6,8
"29340",1981-04-30,"De Bilt",10.3,0,75,8
"29341",1981-05-01,"De Bilt",10.4,7.9,1,5
"29342",1981-05-02,"De Bilt",10.4,8.3,-1,3
"29343",1981-05-03,"De Bilt",10.3,4.5,23,6
"29344",1981-05-04,"De Bilt",10.8,0.5,85,8
"29345",1981-05-05,"De Bilt",9.4,1.3,91,6
"29346",1981-05-06,"De Bilt",15.3,1,7,7
"29347",1981-05-07,"De Bilt",20.4,7.1,0,5
"29348",1981-05-08,"De Bilt",17,0.1,54,6
"29349",1981-05-09,"De Bilt",23.1,7.5,42,6
"29350",1981-05-10,"De Bilt",27.1,13.3,0,3
"29351",1981-05-11,"De Bilt",25.4,13,0,2
"29352",1981-05-12,"De Bilt",21.5,9.3,19,4
"29353",1981-05-13,"De Bilt",19.7,8.6,4,4
"29354",1981-05-14,"De Bilt",15.9,0.8,6,7
"29355",1981-05-15,"De Bilt",18.8,7.6,-1,5
"29356",1981-05-16,"De Bilt",17.9,4.4,25,6
"29357",1981-05-17,"De Bilt",15.9,7.4,51,5
"29358",1981-05-18,"De Bilt",18.1,7.7,-1,4
"29359",1981-05-19,"De Bilt",22.7,3.4,3,6
"29360",1981-05-20,"De Bilt",27.2,11.3,0,6
"29361",1981-05-21,"De Bilt",25.6,8.7,98,6
"29362",1981-05-22,"De Bilt",17.5,5.4,177,5
"29363",1981-05-23,"De Bilt",17.3,2.6,46,6
"29364",1981-05-24,"De Bilt",14.1,5.8,77,6
"29365",1981-05-25,"De Bilt",14.6,3,43,5
"29366",1981-05-26,"De Bilt",16,7.8,4,4
"29367",1981-05-27,"De Bilt",18.6,5.1,11,6
"29368",1981-05-28,"De Bilt",17,3.4,25,6
"29369",1981-05-29,"De Bilt",18.8,8,-1,5
"29370",1981-05-30,"De Bilt",20.9,7.3,-1,6
"29371",1981-05-31,"De Bilt",26.6,8.4,64,5
"29372",1981-06-01,"De Bilt",24.9,9.1,1,5
"29373",1981-06-02,"De Bilt",26,8.2,2,5
"29374",1981-06-03,"De Bilt",20.9,4.9,4,7
"29375",1981-06-04,"De Bilt",18.6,11.1,-1,6
"29376",1981-06-05,"De Bilt",18.4,5.9,67,7
"29377",1981-06-06,"De Bilt",19.1,7.3,3,5
"29378",1981-06-07,"De Bilt",18.2,6.1,2,6
"29379",1981-06-08,"De Bilt",21,1.5,32,8
"29380",1981-06-09,"De Bilt",18.2,2.9,-1,7
"29381",1981-06-10,"De Bilt",17.4,7.2,0,6
"29382",1981-06-11,"De Bilt",17.4,0,66,8
"29383",1981-06-12,"De Bilt",15.9,4.7,-1,6
"29384",1981-06-13,"De Bilt",20.1,12.1,0,4
"29385",1981-06-14,"De Bilt",20.9,1.3,-1,6
"29386",1981-06-15,"De Bilt",21.7,3.8,1,6
"29387",1981-06-16,"De Bilt",16.2,7.7,10,6
"29388",1981-06-17,"De Bilt",15.2,2.8,48,7
"29389",1981-06-18,"De Bilt",13,0,-1,7
"29390",1981-06-19,"De Bilt",16.1,5,-1,7
"29391",1981-06-20,"De Bilt",14.8,0.4,2,7
"29392",1981-06-21,"De Bilt",14,1.2,1,6
"29393",1981-06-22,"De Bilt",18.8,7.4,0,5
"29394",1981-06-23,"De Bilt",20.9,9.6,0,2
"29395",1981-06-24,"De Bilt",22.3,9.5,0,4
"29396",1981-06-25,"De Bilt",17.3,0.3,-1,7
"29397",1981-06-26,"De Bilt",13,0,101,8
"29398",1981-06-27,"De Bilt",16.1,0.2,2,8
"29399",1981-06-28,"De Bilt",12.7,0,171,8
"29400",1981-06-29,"De Bilt",12.6,0,84,7
"29401",1981-06-30,"De Bilt",15.1,0,13,7
"29402",1981-07-01,"De Bilt",18,1.4,0,7
"29403",1981-07-02,"De Bilt",18.4,0.1,168,8
"29404",1981-07-03,"De Bilt",18,6.3,9,5
"29405",1981-07-04,"De Bilt",19.9,4.6,8,7
"29406",1981-07-05,"De Bilt",22.1,6.2,-1,6
"29407",1981-07-06,"De Bilt",22,5.7,0,5
"29408",1981-07-07,"De Bilt",22.6,9.5,0,2
"29409",1981-07-08,"De Bilt",28,14.3,0,0
"29410",1981-07-09,"De Bilt",28.9,9,45,4
"29411",1981-07-10,"De Bilt",23.3,0.5,70,7
"29412",1981-07-11,"De Bilt",22.2,2.9,-1,7
"29413",1981-07-12,"De Bilt",19.6,2.6,0,6
"29414",1981-07-13,"De Bilt",21.8,7.6,8,5
"29415",1981-07-14,"De Bilt",19.6,2.8,-1,7
"29416",1981-07-15,"De Bilt",20.6,5.6,-1,6
"29417",1981-07-16,"De Bilt",19,0,187,8
"29418",1981-07-17,"De Bilt",17.7,11.7,1,4
"29419",1981-07-18,"De Bilt",17.5,5.6,2,6
"29420",1981-07-19,"De Bilt",19.9,9.2,-1,6
"29421",1981-07-20,"De Bilt",18.9,0.9,17,7
"29422",1981-07-21,"De Bilt",18.5,2,29,7
"29423",1981-07-22,"De Bilt",20.6,2.7,-1,7
"29424",1981-07-23,"De Bilt",19.8,7.9,81,5
"29425",1981-07-24,"De Bilt",15,-0.1,164,7
"29426",1981-07-25,"De Bilt",17,1.9,243,7
"29427",1981-07-26,"De Bilt",18,1.6,1,7
"29428",1981-07-27,"De Bilt",20.9,14.9,0,3
"29429",1981-07-28,"De Bilt",23.4,10.2,0,5
"29430",1981-07-29,"De Bilt",23.9,5.6,0,6
"29431",1981-07-30,"De Bilt",19.2,7.4,0,3
"29432",1981-07-31,"De Bilt",22,7.1,61,5
"29433",1981-08-01,"De Bilt",18.2,0,20,7
"29434",1981-08-02,"De Bilt",19.6,5.8,0,5
"29435",1981-08-03,"De Bilt",23,13.8,-1,0
"29436",1981-08-04,"De Bilt",28,11.4,1,1
"29437",1981-08-05,"De Bilt",28.9,11.6,0,1
"29438",1981-08-06,"De Bilt",29.2,9.6,0,2
"29439",1981-08-07,"De Bilt",26.9,9,0,3
"29440",1981-08-08,"De Bilt",19.7,0,-1,8
"29441",1981-08-09,"De Bilt",20.4,0.5,-1,8
"29442",1981-08-10,"De Bilt",17.9,0,14,8
"29443",1981-08-11,"De Bilt",18,0.1,12,8
"29444",1981-08-12,"De Bilt",23.4,9.6,0,3
"29445",1981-08-13,"De Bilt",23.8,3.6,0,6
"29446",1981-08-14,"De Bilt",26.5,11.4,0,3
"29447",1981-08-15,"De Bilt",27,4,0,7
"29448",1981-08-16,"De Bilt",20.3,8.6,0,3
"29449",1981-08-17,"De Bilt",19.2,10.1,-1,4
"29450",1981-08-18,"De Bilt",22.8,6.3,-1,6
"29451",1981-08-19,"De Bilt",19.8,1.3,49,8
"29452",1981-08-20,"De Bilt",18.1,4,99,7
"29453",1981-08-21,"De Bilt",17.6,4.5,13,6
"29454",1981-08-22,"De Bilt",16.8,1.6,27,7
"29455",1981-08-23,"De Bilt",18.9,7,2,4
"29456",1981-08-24,"De Bilt",17.4,1.4,-1,6
"29457",1981-08-25,"De Bilt",21.9,8.6,0,5
"29458",1981-08-26,"De Bilt",20.8,7.4,-1,5
"29459",1981-08-27,"De Bilt",21.3,3.7,0,6
"29460",1981-08-28,"De Bilt",19.4,3.2,0,7
"29461",1981-08-29,"De Bilt",19.1,2,-1,7
"29462",1981-08-30,"De Bilt",20.9,9.4,0,4
"29463",1981-08-31,"De Bilt",20.2,3.8,-1,4
"29464",1981-09-01,"De Bilt",19.1,9.4,-1,5
"29465",1981-09-02,"De Bilt",21.6,11.5,0,1
"29466",1981-09-03,"De Bilt",20.6,10.3,0,2
"29467",1981-09-04,"De Bilt",22.6,11.9,0,0
"29468",1981-09-05,"De Bilt",23.8,11.2,-1,1
"29469",1981-09-06,"De Bilt",24.1,10.3,-1,1
"29470",1981-09-07,"De Bilt",24.8,6.2,0,6
"29471",1981-09-08,"De Bilt",23.3,3.5,33,7
"29472",1981-09-09,"De Bilt",19.3,0,-1,6
"29473",1981-09-10,"De Bilt",24.2,9.6,-1,1
"29474",1981-09-11,"De Bilt",20,2.2,31,5
"29475",1981-09-12,"De Bilt",21.1,3.9,49,7
"29476",1981-09-13,"De Bilt",17.8,8.4,35,4
"29477",1981-09-14,"De Bilt",17.6,6.8,14,5
"29478",1981-09-15,"De Bilt",16.6,0.4,62,7
"29479",1981-09-16,"De Bilt",20.2,2.2,75,6
"29480",1981-09-17,"De Bilt",17.9,0,-1,7
"29481",1981-09-18,"De Bilt",18.5,1.1,36,5
"29482",1981-09-19,"De Bilt",19,4,49,6
"29483",1981-09-20,"De Bilt",17.1,0,93,8
"29484",1981-09-21,"De Bilt",19.1,4.9,11,7
"29485",1981-09-22,"De Bilt",19.4,2.5,1,6
"29486",1981-09-23,"De Bilt",17.1,7.6,19,3
"29487",1981-09-24,"De Bilt",18.3,8.5,-1,4
"29488",1981-09-25,"De Bilt",16.3,0,-1,6
"29489",1981-09-26,"De Bilt",19.3,0.1,5,6
"29490",1981-09-27,"De Bilt",17.9,4.6,8,5
"29491",1981-09-28,"De Bilt",18.3,6.3,-1,4
"29492",1981-09-29,"De Bilt",18.1,9.8,0,3
"29493",1981-09-30,"De Bilt",17.2,4.8,0,5
"29494",1981-10-01,"De Bilt",19.5,10.2,0,3
"29495",1981-10-02,"De Bilt",17,0.6,56,7
"29496",1981-10-03,"De Bilt",13.1,3.9,27,5
"29497",1981-10-04,"De Bilt",12.1,0.7,184,6
"29498",1981-10-05,"De Bilt",16.9,8.2,2,5
"29499",1981-10-06,"De Bilt",16.1,0,213,7
"29500",1981-10-07,"De Bilt",14.6,6.3,4,5
"29501",1981-10-08,"De Bilt",14.7,0.1,8,6
"29502",1981-10-09,"De Bilt",16.7,1.5,61,5
"29503",1981-10-10,"De Bilt",12.6,3.2,61,7
"29504",1981-10-11,"De Bilt",12.1,4.1,117,6
"29505",1981-10-12,"De Bilt",9.1,0.2,189,7
"29506",1981-10-13,"De Bilt",10.9,1.3,147,6
"29507",1981-10-14,"De Bilt",11.4,4.1,2,5
"29508",1981-10-15,"De Bilt",8.8,0,-1,6
"29509",1981-10-16,"De Bilt",10.3,0.3,-1,5
"29510",1981-10-17,"De Bilt",9.7,2.5,79,7
"29511",1981-10-18,"De Bilt",7.5,0,13,8
"29512",1981-10-19,"De Bilt",11.9,0,39,7
"29513",1981-10-20,"De Bilt",13.2,0,186,7
"29514",1981-10-21,"De Bilt",9.2,3.3,29,4
"29515",1981-10-22,"De Bilt",8.6,-0.1,227,8
"29516",1981-10-23,"De Bilt",11.1,8.4,0,1
"29517",1981-10-24,"De Bilt",8.5,0.1,7,6
"29518",1981-10-25,"De Bilt",9.2,1.7,55,5
"29519",1981-10-26,"De Bilt",7.9,0.7,1,5
"29520",1981-10-27,"De Bilt",7.8,0.5,4,7
"29521",1981-10-28,"De Bilt",10.8,4.8,34,6
"29522",1981-10-29,"De Bilt",11.5,1.4,83,7
"29523",1981-10-30,"De Bilt",11.5,5.5,35,7
"29524",1981-10-31,"De Bilt",14.2,1,22,6
"29525",1981-11-01,"De Bilt",13.5,0,7,8
"29526",1981-11-02,"De Bilt",14.2,0,-1,8
"29527",1981-11-03,"De Bilt",13.3,0,-1,8
"29528",1981-11-04,"De Bilt",12.5,2,26,6
"29529",1981-11-05,"De Bilt",11.7,4.8,1,3
"29530",1981-11-06,"De Bilt",10.9,4.3,-1,4
"29531",1981-11-07,"De Bilt",9.2,6.5,-1,3
"29532",1981-11-08,"De Bilt",6.1,8.3,0,3
"29533",1981-11-09,"De Bilt",6.4,0,-1,6
"29534",1981-11-10,"De Bilt",5,0,24,7
"29535",1981-11-11,"De Bilt",7.6,0,37,8
"29536",1981-11-12,"De Bilt",10.9,0.1,-1,7
"29537",1981-11-13,"De Bilt",9.7,1.8,33,6
"29538",1981-11-14,"De Bilt",10,3.5,4,3
"29539",1981-11-15,"De Bilt",6.6,7.7,0,3
"29540",1981-11-16,"De Bilt",3.8,0,-1,5
"29541",1981-11-17,"De Bilt",7.5,0,54,7
"29542",1981-11-18,"De Bilt",11.6,0.5,86,7
"29543",1981-11-19,"De Bilt",10.9,7.4,15,4
"29544",1981-11-20,"De Bilt",15.3,0,17,8
"29545",1981-11-21,"De Bilt",12.7,0,15,8
"29546",1981-11-22,"De Bilt",12.7,0,-1,8
"29547",1981-11-23,"De Bilt",13.7,2.5,28,6
"29548",1981-11-24,"De Bilt",7.1,2.3,22,5
"29549",1981-11-25,"De Bilt",6.2,-0.1,56,6
"29550",1981-11-26,"De Bilt",10.5,0,4,8
"29551",1981-11-27,"De Bilt",10.6,0,65,7
"29552",1981-11-28,"De Bilt",7.7,0.6,54,5
"29553",1981-11-29,"De Bilt",8.2,2.7,45,6
"29554",1981-11-30,"De Bilt",8.7,0,128,8
"29555",1981-12-01,"De Bilt",6.9,0.9,6,6
"29556",1981-12-02,"De Bilt",7.9,2.5,4,6
"29557",1981-12-03,"De Bilt",9.1,0,6,7
"29558",1981-12-04,"De Bilt",9,0,190,7
"29559",1981-12-05,"De Bilt",4.6,1.3,25,6
"29560",1981-12-06,"De Bilt",5.2,0.1,87,7
"29561",1981-12-07,"De Bilt",4.5,1.1,51,7
"29562",1981-12-08,"De Bilt",2.1,0,49,7
"29563",1981-12-09,"De Bilt",2.6,4,96,6
"29564",1981-12-10,"De Bilt",1.6,2.4,16,6
"29565",1981-12-11,"De Bilt",0,0,35,7
"29566",1981-12-12,"De Bilt",0.6,3,13,6
"29567",1981-12-13,"De Bilt",-1.5,4.5,0,5
"29568",1981-12-14,"De Bilt",2.5,0,93,8
"29569",1981-12-15,"De Bilt",-1.4,6.2,0,4
"29570",1981-12-16,"De Bilt",-5.3,4.3,0,3
"29571",1981-12-17,"De Bilt",-7.9,2.8,-1,4
"29572",1981-12-18,"De Bilt",-6.7,0,-1,6
"29573",1981-12-19,"De Bilt",0.5,2.7,2,6
"29574",1981-12-20,"De Bilt",-1.3,0.3,0,6
"29575",1981-12-21,"De Bilt",-2.4,0.1,30,8
"29576",1981-12-22,"De Bilt",-4.9,0,23,8
"29577",1981-12-23,"De Bilt",0.5,0,1,8
"29578",1981-12-24,"De Bilt",0.7,0,0,8
"29579",1981-12-25,"De Bilt",3.4,2.4,8,6
"29580",1981-12-26,"De Bilt",-0.5,0,0,7
"29581",1981-12-27,"De Bilt",-0.6,0,0,7
"29582",1981-12-28,"De Bilt",2,0.2,-1,7
"29583",1981-12-29,"De Bilt",5.5,0,57,6
"29584",1981-12-30,"De Bilt",7.1,0.8,25,7
"29585",1981-12-31,"De Bilt",8,0,56,6
"29586",1982-01-01,"De Bilt",7.2,0,16,8
"29587",1982-01-02,"De Bilt",10.8,0,35,8
"29588",1982-01-03,"De Bilt",11.5,1.2,21,7
"29589",1982-01-04,"De Bilt",11,0.4,45,8
"29590",1982-01-05,"De Bilt",10.1,0,107,8
"29591",1982-01-06,"De Bilt",-0.4,5.1,2,5
"29592",1982-01-07,"De Bilt",-1.9,6.4,0,4
"29593",1982-01-08,"De Bilt",-3.9,0,0,7
"29594",1982-01-09,"De Bilt",-5.6,0,-1,6
"29595",1982-01-10,"De Bilt",-3.8,7.1,0,1
"29596",1982-01-11,"De Bilt",-1,0,0,6
"29597",1982-01-12,"De Bilt",2.5,7.4,0,0
"29598",1982-01-13,"De Bilt",-0.1,5.6,0,1
"29599",1982-01-14,"De Bilt",0.6,7.5,0,1
"29600",1982-01-15,"De Bilt",3.1,7.3,0,0
"29601",1982-01-16,"De Bilt",6.3,4.9,0,2
"29602",1982-01-17,"De Bilt",7.3,5.5,0,2
"29603",1982-01-18,"De Bilt",6.1,6.1,0,0
"29604",1982-01-19,"De Bilt",5.4,1.1,-1,5
"29605",1982-01-20,"De Bilt",7,6.6,1,4
"29606",1982-01-21,"De Bilt",3.9,0,5,8
"29607",1982-01-22,"De Bilt",4,0,16,8
"29608",1982-01-23,"De Bilt",3.2,0,0,7
"29609",1982-01-24,"De Bilt",2.6,0,0,7
"29610",1982-01-25,"De Bilt",3.1,0,38,8
"29611",1982-01-26,"De Bilt",6.6,-0.1,64,8
"29612",1982-01-27,"De Bilt",4.4,1.3,28,6
"29613",1982-01-28,"De Bilt",6.7,0,-1,7
"29614",1982-01-29,"De Bilt",9.7,0,37,8
"29615",1982-01-30,"De Bilt",10.1,0.2,30,8
"29616",1982-01-31,"De Bilt",7.8,7.1,8,3
"29617",1982-02-01,"De Bilt",5.4,8.2,0,1
"29618",1982-02-02,"De Bilt",5,7.6,0,1
"29619",1982-02-03,"De Bilt",3.2,7.1,0,1
"29620",1982-02-04,"De Bilt",6.3,6.3,0,2
"29621",1982-02-05,"De Bilt",9,3.2,0,6
"29622",1982-02-06,"De Bilt",8.6,0.3,34,7
"29623",1982-02-07,"De Bilt",6.9,0,44,8
"29624",1982-02-08,"De Bilt",8,3,8,7
"29625",1982-02-09,"De Bilt",9.7,0,0,7
"29626",1982-02-10,"De Bilt",10,0.6,0,5
"29627",1982-02-11,"De Bilt",12.3,6,14,3
"29628",1982-02-12,"De Bilt",9.6,2.2,7,3
"29629",1982-02-13,"De Bilt",12.2,5.3,16,3
"29630",1982-02-14,"De Bilt",8.9,4.9,8,5
"29631",1982-02-15,"De Bilt",4.3,0,-1,8
"29632",1982-02-16,"De Bilt",2,0,-1,8
"29633",1982-02-17,"De Bilt",1.7,0,-1,8
"29634",1982-02-18,"De Bilt",5.9,0,0,6
"29635",1982-02-19,"De Bilt",0.6,3.3,0,3
"29636",1982-02-20,"De Bilt",4.4,8.4,0,0
"29637",1982-02-21,"De Bilt",5.2,9.3,0,0
"29638",1982-02-22,"De Bilt",7,9.7,0,0
"29639",1982-02-23,"De Bilt",4.2,6.9,0,4
"29640",1982-02-24,"De Bilt",-1.1,0,0,8
"29641",1982-02-25,"De Bilt",2.5,4.1,0,4
"29642",1982-02-26,"De Bilt",4.6,4.3,0,4
"29643",1982-02-27,"De Bilt",4.9,0,-1,8
"29644",1982-02-28,"De Bilt",10.2,0,17,8
"29645",1982-03-01,"De Bilt",13.3,2.4,49,7
"29646",1982-03-02,"De Bilt",9.4,8,1,4
"29647",1982-03-03,"De Bilt",9.2,0,171,7
"29648",1982-03-04,"De Bilt",6.9,0,31,5
"29649",1982-03-05,"De Bilt",8.1,8.6,1,2
"29650",1982-03-06,"De Bilt",7.7,6.7,0,2
"29651",1982-03-07,"De Bilt",6.4,10,0,1
"29652",1982-03-08,"De Bilt",8.5,10,0,0
"29653",1982-03-09,"De Bilt",8.4,1.1,-1,4
"29654",1982-03-10,"De Bilt",9.2,0,149,8
"29655",1982-03-11,"De Bilt",7.1,4.3,1,5
"29656",1982-03-12,"De Bilt",8.7,2.5,50,5
"29657",1982-03-13,"De Bilt",7.8,5.2,24,6
"29658",1982-03-14,"De Bilt",9.1,0.3,0,6
"29659",1982-03-15,"De Bilt",12.9,4.6,0,7
"29660",1982-03-16,"De Bilt",10.4,4.3,66,5
"29661",1982-03-17,"De Bilt",9.6,5.7,40,4
"29662",1982-03-18,"De Bilt",9.5,3.3,9,4
"29663",1982-03-19,"De Bilt",9.9,3.3,7,6
"29664",1982-03-20,"De Bilt",9.2,5.9,2,6
"29665",1982-03-21,"De Bilt",6.8,0.1,0,7
"29666",1982-03-22,"De Bilt",8,0.5,-1,8
"29667",1982-03-23,"De Bilt",9.3,2.3,0,6
"29668",1982-03-24,"De Bilt",10,5.9,0,6
"29669",1982-03-25,"De Bilt",11.9,8.3,0,4
"29670",1982-03-26,"De Bilt",16.9,10.6,0,2
"29671",1982-03-27,"De Bilt",18.5,10.5,0,1
"29672",1982-03-28,"De Bilt",11.3,0,0,6
"29673",1982-03-29,"De Bilt",6.9,0.1,32,7
"29674",1982-03-30,"De Bilt",7,0.6,-1,7
"29675",1982-03-31,"De Bilt",10.8,11.8,0,1
"29676",1982-04-01,"De Bilt",15.5,9.8,0,0
"29677",1982-04-02,"De Bilt",17.9,7.4,7,4
"29678",1982-04-03,"De Bilt",13.4,6.8,0,5
"29679",1982-04-04,"De Bilt",16.4,9.8,0,5
"29680",1982-04-05,"De Bilt",19.1,8.2,0,6
"29681",1982-04-06,"De Bilt",17,1.5,13,7
"29682",1982-04-07,"De Bilt",14.7,0.2,62,8
"29683",1982-04-08,"De Bilt",10,3.9,31,6
"29684",1982-04-09,"De Bilt",7.1,3.5,17,5
"29685",1982-04-10,"De Bilt",8.4,3.8,16,5
"29686",1982-04-11,"De Bilt",7.6,3.8,22,6
"29687",1982-04-12,"De Bilt",7.5,5,20,5
"29688",1982-04-13,"De Bilt",9.5,10,4,3
"29689",1982-04-14,"De Bilt",10.5,9.4,0,3
"29690",1982-04-15,"De Bilt",14.6,11.7,0,2
"29691",1982-04-16,"De Bilt",15.2,12.7,0,1
"29692",1982-04-17,"De Bilt",10.8,11.2,0,4
"29693",1982-04-18,"De Bilt",12.8,8.5,0,5
"29694",1982-04-19,"De Bilt",13.9,12.5,0,1
"29695",1982-04-20,"De Bilt",13.3,7.9,0,3
"29696",1982-04-21,"De Bilt",12.5,5.8,0,4
"29697",1982-04-22,"De Bilt",15.5,11.5,0,1
"29698",1982-04-23,"De Bilt",13.9,6.3,4,3
"29699",1982-04-24,"De Bilt",11.9,9.8,4,3
"29700",1982-04-25,"De Bilt",14,9.6,0,4
"29701",1982-04-26,"De Bilt",12.1,6.1,2,6
"29702",1982-04-27,"De Bilt",10.7,0.1,1,8
"29703",1982-04-28,"De Bilt",13.1,1.3,-1,7
"29704",1982-04-29,"De Bilt",10.6,4.6,13,6
"29705",1982-04-30,"De Bilt",9.5,1.5,41,7
"29706",1982-05-01,"De Bilt",10.1,3,57,6
"29707",1982-05-02,"De Bilt",11.6,5.6,2,6
"29708",1982-05-03,"De Bilt",13.5,5.3,8,6
"29709",1982-05-04,"De Bilt",12.6,9.8,1,4
"29710",1982-05-05,"De Bilt",11.1,3.2,3,6
"29711",1982-05-06,"De Bilt",9.1,0,46,8
"29712",1982-05-07,"De Bilt",10.6,4.4,13,6
"29713",1982-05-08,"De Bilt",11.3,5.8,-1,5
"29714",1982-05-09,"De Bilt",14.4,13.9,0,2
"29715",1982-05-10,"De Bilt",16,10.3,0,3
"29716",1982-05-11,"De Bilt",17.2,11,0,2
"29717",1982-05-12,"De Bilt",18.8,13.4,0,1
"29718",1982-05-13,"De Bilt",19.6,14.5,0,1
"29719",1982-05-14,"De Bilt",22.8,14.9,0,1
"29720",1982-05-15,"De Bilt",25.6,14.6,0,0
"29721",1982-05-16,"De Bilt",24.3,7,1,5
"29722",1982-05-17,"De Bilt",23.6,8.7,0,5
"29723",1982-05-18,"De Bilt",19.4,1.4,-1,6
"29724",1982-05-19,"De Bilt",19.3,7,5,6
"29725",1982-05-20,"De Bilt",17.9,0.1,75,8
"29726",1982-05-21,"De Bilt",20.2,2.4,18,7
"29727",1982-05-22,"De Bilt",18.1,1.7,20,7
"29728",1982-05-23,"De Bilt",15.5,0.2,10,7
"29729",1982-05-24,"De Bilt",16.9,8.3,-1,5
"29730",1982-05-25,"De Bilt",20,1.3,0,6
"29731",1982-05-26,"De Bilt",26.3,12.3,0,2
"29732",1982-05-27,"De Bilt",24.9,6.3,44,5
"29733",1982-05-28,"De Bilt",18,10.3,0,4
"29734",1982-05-29,"De Bilt",20.5,13,0,2
"29735",1982-05-30,"De Bilt",23.8,14.9,0,1
"29736",1982-05-31,"De Bilt",27.2,14.8,0,0
"29737",1982-06-01,"De Bilt",29.2,10.4,-1,3
"29738",1982-06-02,"De Bilt",29,10.5,54,4
"29739",1982-06-03,"De Bilt",29.5,11.1,0,3
"29740",1982-06-04,"De Bilt",26.8,4.5,-1,4
"29741",1982-06-05,"De Bilt",29.6,12,0,2
"29742",1982-06-06,"De Bilt",27.4,1.2,-1,7
"29743",1982-06-07,"De Bilt",25.8,4.7,17,4
"29744",1982-06-08,"De Bilt",24.3,12.1,0,3
"29745",1982-06-09,"De Bilt",20.2,14.2,0,2
"29746",1982-06-10,"De Bilt",21.8,11,0,6
"29747",1982-06-11,"De Bilt",19.1,0.2,6,7
"29748",1982-06-12,"De Bilt",18,4.3,4,6
"29749",1982-06-13,"De Bilt",16.3,4.4,34,6
"29750",1982-06-14,"De Bilt",15.5,3.6,3,6
"29751",1982-06-15,"De Bilt",15.8,0.2,-1,7
"29752",1982-06-16,"De Bilt",15.4,2.4,72,6
"29753",1982-06-17,"De Bilt",17.2,6.1,0,3
"29754",1982-06-18,"De Bilt",19.3,4.4,51,6
"29755",1982-06-19,"De Bilt",17.6,1.3,321,8
"29756",1982-06-20,"De Bilt",19.5,6.6,0,5
"29757",1982-06-21,"De Bilt",19.1,1.3,-1,6
"29758",1982-06-22,"De Bilt",21.3,1.3,99,7
"29759",1982-06-23,"De Bilt",21.3,5.2,91,6
"29760",1982-06-24,"De Bilt",19.4,2.5,42,7
"29761",1982-06-25,"De Bilt",22.8,5.5,-1,6
"29762",1982-06-26,"De Bilt",22,9.4,33,4
"29763",1982-06-27,"De Bilt",19.4,6.5,3,6
"29764",1982-06-28,"De Bilt",18.3,3.4,6,6
"29765",1982-06-29,"De Bilt",19,7.2,38,5
"29766",1982-06-30,"De Bilt",19.6,11.8,-1,3
"29767",1982-07-01,"De Bilt",18,1.4,4,7
"29768",1982-07-02,"De Bilt",26.7,10.3,-1,4
"29769",1982-07-03,"De Bilt",22,1.4,5,7
"29770",1982-07-04,"De Bilt",18.5,6.5,-1,5
"29771",1982-07-05,"De Bilt",19.5,6.8,-1,7
"29772",1982-07-06,"De Bilt",19,0.3,1,7
"29773",1982-07-07,"De Bilt",23.2,12.4,0,2
"29774",1982-07-08,"De Bilt",26.9,13.6,0,0
"29775",1982-07-09,"De Bilt",31.7,14.7,0,0
"29776",1982-07-10,"De Bilt",22.6,2.4,0,5
"29777",1982-07-11,"De Bilt",26.9,12,0,3
"29778",1982-07-12,"De Bilt",29.2,11,0,5
"29779",1982-07-13,"De Bilt",29.8,14,0,1
"29780",1982-07-14,"De Bilt",32.1,10.5,1,3
"29781",1982-07-15,"De Bilt",28.3,8.4,203,5
"29782",1982-07-16,"De Bilt",21.7,6.2,-1,6
"29783",1982-07-17,"De Bilt",22.2,8.2,0,4
"29784",1982-07-18,"De Bilt",23.2,14.7,0,2
"29785",1982-07-19,"De Bilt",23,10.6,0,3
"29786",1982-07-20,"De Bilt",25.1,9.1,0,3
"29787",1982-07-21,"De Bilt",21.5,2.9,0,5
"29788",1982-07-22,"De Bilt",21.4,5.4,0,6
"29789",1982-07-23,"De Bilt",20.5,0.7,0,7
"29790",1982-07-24,"De Bilt",20.9,0.3,0,8
"29791",1982-07-25,"De Bilt",19.6,2.2,0,7
"29792",1982-07-26,"De Bilt",20.6,5.4,-1,6
"29793",1982-07-27,"De Bilt",20,1.7,14,7
"29794",1982-07-28,"De Bilt",24,8.6,0,4
"29795",1982-07-29,"De Bilt",28,11,0,1
"29796",1982-07-30,"De Bilt",30.3,7.9,0,4
"29797",1982-07-31,"De Bilt",29.8,10.7,16,4
"29798",1982-08-01,"De Bilt",25.6,5.8,-1,5
"29799",1982-08-02,"De Bilt",31.9,12.2,0,2
"29800",1982-08-03,"De Bilt",31.4,11.5,0,2
"29801",1982-08-04,"De Bilt",30.8,9.5,0,4
